1016500430002;TUBO ENTORCHADO RECTO 2 - 3 FDA/GDE;TEREC2F;UND;7.80;9.36;3
1016500420002;TUBO ENTORCHADO RECTO 4 - 5 FDA/GDE;TEREC4F;UND;9.75;11.70;3
1016500470002;TUBO LLANO ARCO 2 - 3 cm FDA/GDE;TLLAA3F;UND;6.00;7.20;3
1016500480002;TUBO LLANO ARCO 4 - 5 FDA/GDE;TLLAA4F;UND;9.00;10.80;3
1016500460002;TUBO LLANO GRUESO FDA/GDE;XXXXXXX;UND;14.50;17.40;3
1016500390002;TUBO LLANO RECTO FDA/GDE MILLAR;TLLAREF;UND;6.00;7.20;3
1016511130002;UNION DE CADENA BOLA 2.3 mm FDA/GDE;UCB2.3F;UND;4.50;5.40;3
1011606460001;AGUJA DE ARETE FLOR;AAF;UND;0.5;0.63;6
1016558000001;AGUJA P/ENSARTAR CHAQUIRA /50F;AECHP50;UND;1.50;1.88;6
1012558010001;AGUJA PARA CHAQUIRA PEQUENA;ACHP;UND;0.50;0.63;6
1011605960001;ANILLO AGATA ;ANAG;UND;0.35;0.44;6
1011606520001;ANILLO AGATA FACETEADO;ANAF;UND;0.40;0.50;6
1011606860001;ANILLO DE PIEDRA AMATISTA;APAM;UND;5.00;6.00;6
1018530220001;ANILLO PARA BASE ATACHE;ABAT;UND;0.11;0.16;6
1016571060001;APLIQUE 1 HOJA;AP1HOJA;UND;0.20;0.25;6
1012525050001;APLIQUE 2 FLOR PEQUEÑA;AP2FPQ;UND;0.09;0.11;6
1010531000001;APLIQUE 2 ROSAS LARGAS;AP2RL;UND;0.43;0.54;6
1016571050001;APLIQUE 6 FLORES;AP6FL;UND;0.45;0.56;6
1012523040001;APLIQUE BOTON DE TELA;ABTL;UND;0.25;0.32;6
1590103530001;APLIQUE BOTON DE TELA MEDIANO;ABTM;UND;0.20;0.25;6
101160597001;APLIQUE BOTON DE TELA PEQ.;ABTLP;UND;0.10;0.13;6
1011606610001;APLIQUE CARA DE MUÑEQUITAS;ACMN;UND;0.40;0.50;6
1011608610001;APLIQUE CON LENTEJUELA;APLEN;UND;0.60;0.75;6
1011608600001;APLIQUE CON LENTEJUELA MEDIANO;APLEM;UND;0.55;0.69;6
2590400120001;APLIQUE CON PEPA CRISTAL;APCRIS;UND;3.80;4.75;6
1022521020001;APLIQUE FLOR PEQUEÑA;APFP;UND;0.13;0.16;6
1011600920001;APLIQUE FLORES GRANDES;AFGR;UND;3.00;3.75;6
1010600770001;APLIQUE FLORES PAQUETE;APFPQ;UND;2.00;2.50;6
1013523080001;APLIQUE GAJOS DE FLORES;APGF;UND;0.40;0.50;6
1012525260001;APLIQUE GAJOS LARGOS;APGL;UND;0.91;1.14;6
1011600980001;APLIQUE GRANDE PARA ROPA;APGR;UND;4.00;5.00;6
1016500550001;APLIQUE HOJA BORDADA;APHB;UND;0.12;0.15;6
1016524220001;APLIQUE HOJA CORAZON;APHC;UND;0.25;0.31;6
1012523090001;APLIQUE LANA X 12;APLx12;UND;1.80;2.25;6
1011608650001;APLIQUE MARIPOSA GRANDE;APMG;UND;0.75;0.94;6
1012101210001;APLIQUE OK.;APOK;UND;0.50;0.63;6
1011600450001;APLIQUE ROSA - LAZO;ARLZ;UND;0.20;0.25;6
1510103540001;APLIQUE ROSA HORGANZA;AROR;UND;0.40;0.50;6
1012551020002;APLIQUE ROSA LENTEJUELA;APRL;UND;0.30;0.39;6
2590401070001;APLIQUE SENCILLO;ASEN;UND;0.30;0.38;6
1016524240001;APLIQUE TULIPAN;APTP;UND;0.35;0.44;6
1011606630001;APLIQUE VARIOS MODELOS;APVM;UND;0.40;0.50;6
1016503020002;ARETE FINO GRANDE;AFG;UND;1.75;2.19;6
1012303180001;ARETE PERLA;APER;UND;0.65;0.82;6
1011201300001;ARGOLLA DIAMANTE # 10;AD10;UND;0.40;0.50;6.00
1011602850001;ARGOLLA DIAMANTE # 15;AD15;UND;0.65;0.82;6.00
1012520120001;ARGOLLA DIAMANTE # 8;AD08;UND;0.35;0.44;6.00
1011608240001;ARGOLLA DIAMANTE DOBLE # 09;ADDO09;UND;0.65;0.82;6
1011608250001;ARGOLLA DIAMANTE DOBLE # 12;ADDO12;UND;0.70;0.88;6
1015100870001;ARGOLLA DIAMANTE PLASTICA;ADPLAS;UND;0.40;0.50;6
1011605450001;ARGOLLA FINA T - 1380;AFT13;UND;0.15;0.19;6
1011605470001;ARGOLLA FINA T - 1666;AFT16;UND;0.40;0.50;6
1011605430001;ARGOLLA FINA T - 1667;AFT67;UND;0.35;0.45;6
1011605440001;ARGOLLA FINA T - 1668;AFT68;UND;0.40;0.50;6
1011605480001;ARGOLLA FINA T - 6071;AFT71;UND;0.20;0.25;6
1011605490001;ARGOLLA FINA T - 7100;AFT10;UND;0.35;0.45;6
1011604290001;ASA CERRADA CON TORNILLO;ACCTOR;UND;0.45;0.54;6
1011606470001;ASA CERRADA CON TORNILLO DIAMANTE;ACCTDI;UND;1.20;1.50;6
1011603170001;ATACHE PARA COSER GRANDE;ACPCG;UND;1.5;1.89;6
1011602520001;ATACHE PARA COSER PEQUEÑO;ACPCP;UND;0.90;1.13;6
1515101970001;ATACHE PARA ZAPATOS;APZAP;UND;0.25;0.31;6
1011600990001;ATACHE PLAST.PEQ.;APLAP;UND;0.13;0.16;6.00
1090531040001;ATACHE PLASTICO;APLAS;UND;0.16;0.20;6
1011700010001;ATACHE PLASTICO MD.;APLAM;UND;0.15;0.19;6
1011606960001;BASE ANILLO CON ARGOLLA;BAAR;UND;0.40;0.50;6
1011607910001;BASE ANILLO CON MAYA;BAMA;UND;0.40;0.50;6
