1016500070001; BROCHE GAFETE;234; Q001  ;1;1;0;0;BROG
2590401060001; BROCHE PASTILLA;47; Q001  ;1.32;1.32;0;0;BROPA
1016501030001; BROCHE PEQUEÑO;81; Q001  ;1.64;1.64;0;0;BROPE
1015527210001; BROCHE CON PIEDRA;32; Q001  ;5.47;5.47;0;0;BROPI
1012100910001;" BROCHE ""R""";128.9; Q001  ;1.32;1.32;0;0;BROR
1016500100002; BROCHE SALVAVIDAS;-1699; Q001  ;1;1;0;0;BROSV
1016500100001; BROCHE REDONDO FINO;-1738; Q001  ;1.43;1.43;0;0;BRRF
1011605780002; BOTON DE SEDA PEQUEÑO;36; Q001  ;2.94;2.94;0;0;BSPQ
1011600480001; BOTON X 12 ESPECIAL;3; Q001  ;4.56;4.56;0;0;BX12E
2511100220001;" CADENA "" O "" FINA";248; Q001  ;0.78;0.73;0;0;CADEO
1012100940001; CADENA K13;647.77; Q001  ;1.93;1.93;0;0;CADK13
1011601390001; CADENA K14;1401; Q001  ;1.42;1.42;0;0;CADK14
1011600130001; CADENA K15;1931.43; Q001  ;0.58;0.76;0;0;CADK15
1017510260001; CADENA K16;2878.81; Q001  ;1.2;1.2;0;0;CADK16
1011600140001; CADENA K17;3457.39; Q001  ;0.75;0.75;0;0;CADK17
1011600720001; CADENA K18;14636.92; Q001  ;0.77;0.77;0;0;CADK18
1012100930001; CADENA L/19;13076.72; Q001  ;0.59;0.59;0;0;CADL19
1017510270001; CADENA O;1789; Q001  ;0.38;0.38;0;0;CADO
1011605160001; CADENA K1620;1048.39; Q001  ;1.64;1.64;0;0;CAK1620
1510100230001; CADENA K1621 DIAMANT;125.93; Q001  ;1.64;1.64;0;0;CAK1621D
1011605180001; CADENA K1809;799; Q001  ;1.31;1.31;0;0;CAK1809
1011601380001; CADENA K19;1906.96; Q001  ;1.66;1.66;0;0;CAK19
1011601370001; CADENA K75;2683.18; Q001  ;1.77;1.77;0;0;CAK75
1512101710001; CASCAJO;1; Q001  ;1.2;1.2;0;0;CASC
1011606990001; CASCAJO NATURAL;205; Q001  ;2.63;2.63;0;0;CASCN
1510101280001; CASCAJO OJO DE GATO;70; Q001  ;0.6;0.54;0;0;CASCO
3010800070001; CD DE BISUTERIA;66; Q001  ;5;5;0;0;CDBIS
1012525370001; CADENA FINA DE PLATINO;9; Q001  ;8.93;8.93;0;0;CFPLA
1590101930001; CUELLO GIPIUR MEDIANO;46; Q001  ;3.29;3.29;0;0;CGYM
2511100210001; CHAQUIRA ( amarilla,azul,roja,naranja );110; Q001  ;0.94;0.94;0;0;CHAQ
1012524990001; CHAQUIRA METALIZADA;42; Q001  ;0.55;0.55;0;0;CHAQM
1011528100001; CHAQUIRA FUNDAS PEQUEÑAS;1092; Q001  ;0.79;0.79;0;0;CHAQP
1011528040001; CHAQUIRA X METRO;1655; Q001  ;0.23;0.23;0;0;CHAXM
1016500550001; CINTURON FINO;9; Q001  ;3.29;3.29;0;0;CINTF
1015100960001; CINTA METRICA;10; Q001  ;0.33;0.33;0;0;CINTM
1510100910001; CUARZO JADE CUADRADO # 06;21; Q001  ;1.65;1.65;0;0;CJC6
1510101120001; CUARZO JADE RECTANGULAR MED.6X12;26; Q001  ;2.42;2.42;0;0;CJRM
1016500530002; CADENA K 1032;389.8; Q001  ;3.72;3.72;0;0;CK1032
1010520020002; CADENA K 1046;15; Q001  ;0;3.83;0;0;CK1046
1011605170001; CADENA K 1047;530; Q001  ;0;9.3;0;0;CK1047
1510100690001; CADENA K 10615;6; Q001  ;11.48;11.48;0;0;CK10615
2511400030001; CADENA K 12306;42.16; Q001  ;4.18;4.18;0;0;CK12306
1015100990001; CADENA K 1233;190.82; Q001  ;2.41;2.41;0;0;CK1233
1512101480001; CADENA K 13301;0.8; Q001  ;6.19;6.19;0;0;CK13301
1015101010001; CADENA K 1426;251.62; Q001  ;5.58;5.58;0;0;CK1426
2511201120001; CADENA K 1466;9.3; Q001  ;8.21;8.21;0;0;CK1466
1011605140001; CADENA K1524;930.57; Q001  ;2.08;2.08;0;0;CK1524
1015101000001; CADENA K 1721;545.5; Q001  ;2.95;2.95;0;0;CK1721
1010103550001; CADENA K 819;56; Q001  ;9.84;9.84;0;0;CK1819
1510103540001; CADENA K 18 DOBLE;654.34; Q001  ;1.38;1.8;0;0;CK18D
1590103560001; CADENA K 826;67; Q001  ;11.48;11.48;0;0;CK826
1016500830001; CLAVO NIQUEL FINO CON CABEZA;68; Q001  ;2.13;2.13;0;0;CLAFC
1016500260001; CLAVO NEGRO;46; Q001  ;0.63;0.63;0;0;CLAN
1510101390001; CLAVO NIQUEL FINO;50; Q002  ;1.66;1.66;0;0;CLANF
1016500220001; CLAVO NIQUEL;1229; Q001  ;0.49;0.49;0;0;CLAVN
1016500230001; CLAVO COBRE / BRONCE;388; Q001  ;0.46;0.46;0;0;CLCB
1016500880001; CLAVO FINO CON CABEZA REDONDA;417; Q001  ;3.28;3.28;0;0;CLFCR
1016500840002; CLAVO NIQUEL FINO PEQUEÑO;83; Q001  ;1.65;1.65;0;0;CLNFP
1012101130001;" CRISTAL NATURAL "" A"" # 227";19; Q001  ;6.02;6.02;0;0;CN227
1512101560001;" CRISTAL NATURAL "" A "" # 232";46; Q001  ;2.08;2.08;0;0;CN232
1012527020001;" CRISTAL NATURAL ""A"" # 10";103; Q001  ;4.38;4.38;0;0;CNA10
1012536110001;" CRISTAL NATURAL ""A"" # 04";65; Q001  ;4.16;4.16;0;0;CNA4
1012536440001;" CRISTAL NATURAL  ""A 1.5 # 4 ROMBO";189; Q001  ;7.65;7.65;0;0;CNA4R
1010303160001;" CRISTAL NATURAL ""A"" # 06";53; Q001  ;3.62;3.62;0;0;CNA6
1013524050001;" CRISTAL NATURAL ""A"" # 08";49; Q001  ;3.62;3.62;0;0;CNA8
2590401270001;" CRISTAL NATURAL ""A"" 1.5 BOLA # 10";8; Q001  ;6.02;6.02;0;0;CNAB10
1011601030001;" CRISTAL NATURAL ""A"" 1.5 BOLA #  6";212; Q001  ;7.66;7.66;0;0;CNAB156
1011600850001;" CRISTAL NATURAL ""A"" 1.5  BOLA # 4";128; Q001  ;7.65;7.65;0;0;CNAB4
1011520250001;" CRISTAL NATURAL "" A "" BOLA # 06";19; Q001  ;2.13;2.13;0;0;CNAB6
1011605670001;" CRISTAL NATURAL ""A""  BOLA # 6 NUEVA";53; Q001  ;5.47;5.47;0;0;CNAB6N
1017580030002;" CRISTAL NATURAL ""A"" 1.5 BOLA #  8";66; Q001  ;5.47;5.47;0;0;CNAB8
1011603320001;" CRISTAL NATURAL ""A"" BOLA # 08";45; Q001  ;4.33;4.33;0;0;CNAB8P
1011603310001;" CRISTAL NATURAL ""A"" BOLA # 10";26; Q001  ;5.25;5.25;0;0;CNABP10
1012523060001; CRISTAL NATURAL CUADRADO # 4;43; Q001  ;5.47;5.47;0;0;CNC4
1013523160001; CRISTAL NATURAL CUADRADO # 6;27; Q001  ;6.02;6.02;0;0;CNC6
1012536250001; CRISTAL NATURAL CUADRADO # 8;29; Q001  ;6.56;6.56;0;0;CNC8
1012536080001; CRISTAL NAT. EXAGONAL # 6-  # 8;272; Q001  ;5.47;5.47;0;0;CNEX6
1018530240001; CRISTAL OVALO # 10;183; Q001  ;4.92;4.92;0;0;CNO10
1011605040001; CRISTAL OVALO # 12;220; Q001  ;5.47;5.47;0;0;CNO12
1011608650001; CRISTAL OVALO # 14;186; Q001  ;8.75;8.75;0;0;CNO14
1018531130001; CRISTAL OVALO # 04;179; Q001  ;5.25;5.25;0;0;CNO4
1018500170001; CRISTAL OVALO # 06;225; Q001  ;7.66;7.66;0;0;CNO6
1018530190001; CRISTAL OVALO # 08;354; Q001  ;4.38;4.38;0;0;CNO8
1011530550001; CRISTAL NATURAL VARIOS MODELOS;148; Q001  ;2.19;2.19;0;0;CNVM
1012536260001; COLLARES CONFECCIONADOS FINOS;171; Q001  ;17.86;17.86;0;0;COCONF
1010511040001; COLLAR PARA ARMAR;989; Q001  ;4.42;4.42;0;0;COLAR
1590101880001; COLLAR FINO GRANDE;9; Q001  ;0;6.25;0;0;COLFG
1011800010001; COLGANTE HOJA FINA;111; Q001  ;3.48;3.48;0;0;COLGHF
