1011800010001; COLGANTE HOJA FINA;111; Q001  ;3.48;3.48;0;0;COLGHF;;47
1012536210001; COLGANTE PLASTICA VARIOS MODELOS;18; Q001  ;3.3;3.3;0;0;COLPVM;;5
1016500310002; COLLAR CONFECCIONADO;347; Q001  ;8.93;8.93;0;0;COLLC;;110
1590101880001; COLLAR FINO GRANDE;9; Q001  ;0;6.25;0;0;COLFG;;7
1010511040001; COLLAR PARA ARMAR;989; Q001  ;4.42;4.42;0;0;COLAR;;404
1510200120001; COLLAR PIEDRA NATURAL GRANDE;11; Q001  ;6.25;6.25;0;0;COLPNG;;11
1510100780001; COLLAR SERPIENTE C/BRILLO GRD;17; Q001  ;5.47;5.47;1;1;CSEBG;;11
1510100330001; COLLAR SERPIENTE C/BRILLO PQ;17; Q001  ;4.38;4.38;0;0;CSEBP;;11
1012536260001; COLLARES CONFECCIONADOS FINOS;171; Q001  ;17.86;17.86;0;0;COCONF;;41
1013520010001; CONCHA CASCAJO;4; Q001  ;4.16;4.16;0;0;CONCAS;;1
101180013000; CORAL CASCAJO;70; Q001  ;4.02;4.02;0;0;CORCAS;;13
1012524880001; CORDON DE SEDA PEQUE?�O;641; Q001  ;0.64;0.64;0;0;CORSP;;152
1015526150001; CORDON ELASTICO;241.5; Q001  ;0.4;0.4;0;0;COREL;;78.5
1510100080001; CORDON ELASTICO MED;0; Q002  ;0.46;0.46;0;0;COREM;;0
1510101320001; CORTA HILACHAS;49; Q001  ;0.86;0.86;0;0;CORTH;;13
1510100620001; CORTADOR DE COLLAR;72; Q001  ;1.31;1.31;0;0;CORTCO;;23
1016500710002; CRISANTEMO X 4 T/L;9; Q001  ;3.3;3.3;0;0;CRX4TL;;7
1012536080001; CRISTAL NAT. EXAGONAL # 6-  # 8;272; Q001  ;5.47;5.47;0;0;CNEX6;;124
1012536440001;" CRISTAL NATURAL  ""A 1.5 # 4 ROMBO";189; Q001  ;7.65;7.65;0;0;CNA4R;;121
1512101560001;" CRISTAL NATURAL "" A "" # 232";46; Q001  ;2.08;2.08;0;0;CN232;;29
1011520250001;" CRISTAL NATURAL "" A "" BOLA # 06";19; Q001  ;2.13;2.13;0;0;CNAB6;;9
1012101130001;" CRISTAL NATURAL "" A"" # 227";19; Q001  ;6.02;6.02;0;0;CN227;;9
1011605670001;" CRISTAL NATURAL ""A""  BOLA # 6 NUEVA";53; Q001  ;5.47;5.47;0;0;CNAB6N;;33
1012536110001;" CRISTAL NATURAL ""A"" # 04";65; Q001  ;4.16;4.16;0;0;CNA4;;26
1010303160001;" CRISTAL NATURAL ""A"" # 06";53; Q001  ;3.62;3.62;0;0;CNA6;;43
1013524050001;" CRISTAL NATURAL ""A"" # 08";49; Q001  ;3.62;3.62;0;0;CNA8;;23
1012527020001;" CRISTAL NATURAL ""A"" # 10";103; Q001  ;4.38;4.38;0;0;CNA10;;16
1011600850001;" CRISTAL NATURAL ""A"" 1.5  BOLA # 4";128; Q001  ;7.65;7.65;0;0;CNAB4;;24
1011601030001;" CRISTAL NATURAL ""A"" 1.5 BOLA #  6";212; Q001  ;7.66;7.66;0;0;CNAB156;;86
1017580030002;" CRISTAL NATURAL ""A"" 1.5 BOLA #  8";66; Q001  ;5.47;5.47;0;0;CNAB8;;56
2590401270001;" CRISTAL NATURAL ""A"" 1.5 BOLA # 10";8; Q001  ;6.02;6.02;0;0;CNAB10;;2
1011603320001;" CRISTAL NATURAL ""A"" BOLA # 08";45; Q001  ;4.33;4.33;0;0;CNAB8P;;20
1011603310001;" CRISTAL NATURAL ""A"" BOLA # 10";26; Q001  ;5.25;5.25;0;0;CNABP10;;11
1012523060001; CRISTAL NATURAL CUADRADO # 4;43; Q001  ;5.47;5.47;0;0;CNC4;;18
1013523160001; CRISTAL NATURAL CUADRADO # 6;27; Q001  ;6.02;6.02;0;0;CNC6;;12
1012536250001; CRISTAL NATURAL CUADRADO # 8;29; Q001  ;6.56;6.56;0;0;CNC8;;11
1011530550001; CRISTAL NATURAL VARIOS MODELOS;148; Q001  ;2.19;2.19;0;0;CNVM;;65
1018531130001; CRISTAL OVALO # 04;179; Q001  ;5.25;5.25;0;0;CNO4;;30
1018500170001; CRISTAL OVALO # 06;225; Q001  ;7.66;7.66;0;0;CNO6;;110
1018530190001; CRISTAL OVALO # 08;354; Q001  ;4.38;4.38;0;0;CNO8;;157
1018530240001; CRISTAL OVALO # 10;183; Q001  ;4.92;4.92;0;0;CNO10;;59
1011605040001; CRISTAL OVALO # 12;220; Q001  ;5.47;5.47;0;0;CNO12;;82
1011608650001; CRISTAL OVALO # 14;186; Q001  ;8.75;8.75;0;0;CNO14;;53
1011201300001; CRISTAL TORNASOL NATURAL # 04;63; Q001  ;4.16;4.16;0;0;CTN4;;29
1012525020001; CRISTAL TORNASOL NATURAL # 06;54; Q001  ;4.16;4.16;0;0;CTN6;;14
1011530560001; CROCHETS X DOC;87; Q001  ;2.84;2.84;0;0;CROCHE;;41
2010200010001; CUARZO CON BASE;6; Q001  ;107.14;107.14;0;0;CUARB;;3
1510100910001; CUARZO JADE CUADRADO # 06;21; Q001  ;1.65;1.65;0;0;CJC6;;21
1510101120001; CUARZO JADE RECTANGULAR MED.6X12;26; Q001  ;2.42;2.42;0;0;CJRM;;26
1590101930001; CUELLO GIPIUR MEDIANO;46; Q001  ;3.29;3.29;0;0;CGYM;;46
1010522000001; DIAMANTE DE BRASIL BOLA # 04;189; Q001  ;0.77;0.77;0;0;DBB4;;15
1010522010001; DIAMANTE DE BRASIL BOLA # 06;31; Q001  ;0.98;0.98;0;0;DBB6;;12
1010522020001; DIAMANTE DE BRASIL BOLA # 08;48; Q001  ;1.31;1.31;0;0;DBB8;;18
1010522230001; DIAMANTE DE BRASIL BOLA # 10;24; Q001  ;1.97;1.97;0;0;DBB10;;14
1010522240001; DIAMANTE DE BRASIL BOLA # 12;10; Q001  ;2.19;2.19;0;0;DBB12;;0
1090610110001; DIAMANTE DE BRASIL MAGNETICO;8; Q001  ;1.73;1.73;0;0;DBMAG;;8
1012100430002; DIJE ACERO GRANDE;86; Q001  ;3.94;3.94;0;0;DIJAG;;34
1012521050001; DIJE ACERO MEDIANO x PAR;1880; Q001  ;0.6;0.6;0;0;DIJAMX;;859
1012525300001; DIJE AGATA OVALADA;39; Q001  ;0.83;0.83;0;0;DAGO;;9
1021310160001; DIJE CONCHA CON BASE;56; Q001  ;14.88;14.88;0;0;DIJCB;;56
1013523020001; DIJE CONCHA HOJA GRANDE;159; Q001  ;1.64;1.64;0;0;DIJOG;;14
1016520080001; DIJE CRISTAL ATACHE GRANDE;150; Q001  ;2.19;2.19;0;0;DIJCAG;;56
1510100100001; DIJE CRISTAL GOTA GRANDE;19; Q001  ;1.75;1.75;0;0;DIJCGG;;19
1012536270001; DIJE CRISTAL GOTA MEDIANA;83; Q001  ;0.88;0.88;0;0;DIJCGM;;33
1016520090001; DIJE CRISTAL OCTAGONAL PEQUE?�O;103; Q001  ;0.88;0.88;0;0;DIJCOP;;2
1012520240001; DIJE CRISTAL PEQUE?�O PASTILLA;2234; Q001  ;0.27;0.27;0;0;DIJCPPA;;761
1012500110001; DIJE CRISTAL PEQUE?�O REDONDO;130; Q001  ;0.22;0.22;0;0;DIJCPR;;0
1012520110001; DIJE CRISTAL REDONDO GRANDE;240; Q001  ;1.1;1.1;0;0;DIJCRG;;59
1016520100001; DIJE CRISTAL ROMBO PEQUE?�O;457; Q001  ;0.88;0.88;0;0;DIJCRP;;189
1016530050001; DIJE CUARZO FLOR PEQUE?�A;-278; Q001  ;2.63;2.63;0;0;DIJQFP;;22
1510100240001; DIJE DE CONCHA PERLA PQ;682; Q001  ;1;1;0;0;DIJCPP;;193
1016500680001; DIJE DE PIEDRA NATURAL;110; Q001  ;10.94;10.94;0;0;DIJPN;;80
1015100930001; DIJE DIAMANTE VARIOS MODELOS;154; Q001  ;4.69;4.69;0;0;DIJDVM;;42
1512101570001; DIJE DIAMANTE VARIOS MODELOS PEQUE?�O;344; Q001  ;2;2;0;0;DIJDVMP;;94
1013524000001; DIJE DIAMNTE VARIOS MODELOS PEQ X PAR;40; Q001  ;1.34;1.34;0;0;DIDVX;;39
1012525010001; DIJE GEMA CON HUECOS;65; Q001  ;1.75;1.75;0;0;DIJGH;;23
1012525000001; DIJE GEMA NATURAL GRANDE;86; Q001  ;1.64;1.64;0;0;DIJGNG;;17
1510101760001; DIJE METALICO MEDIANO;576; Q001  ;0.9;0.9;0;0;DIJMM;;574
1016502010001; DIJE METALICO ROMBO;24; Q001  ;3.94;3.94;0;0;DIJMR;;3
1012521030001; DIJE OJO DE GATO OVALO;145; Q001  ;0.95;0.95;0;0;DIJOGO;;66
1012521070001; DIJE OJO DE GATO PEQUE?�O;129; Q001  ;0.4;0.4;0;0;DIJOGP;;47
1016700220001; DIJE PARA CELULAR X DOC;171; Q001  ;2.36;2.36;0;0;DIJECEL;;70
2010200290001; DIJE VITROFUSION OVALO;60; Q001  ;0.89;0.89;0;0;DIJVFO;;60
3010800080001; DIJE VITROFUSION PEQUE?�O;155; Q001  ;2.08;2.08;0;0;DIJVFP;;133
1512101530001; DIJE VITROFUSION VARIOS MODELOS;206; Q001  ;3.72;3.72;0;0;DIJVFV;;85
1012201240001; DIJES PARA ARETE;544; Q001  ;1.64;1.64;0;0;DIJAR;;197
