A2H1-2FG;ALFILER 2 HUECOS 1 - 2 FDA/GDE;A2H1-2FG;UND;3;5;4;2;3;;;
AABFG;AGUJA DE ARETE BRONCE FDA/GDE;AABFG;UND;5;5;6;6;3;;;
AACBF;ASAS DE ARETE COBRE FDA/GDE;AACBF;UND;5;25;6;3;3;;;
AAE32F;ARGOLLA ALUM. ENTOR. 3.2 X 27 FDA/GDE;AAE32F;UND;6;5;7;8;3;;;
AAFG;ARGOLLA DE ACERO F/GR;AAFG;UND;14;5;17;4;3;;;
AAKG;ALAMBRE ALPACA /KG;AAKG;UND;13;2;15;84;3;;;
AAPGFG;AGUJA DE ARETE PLANA GRANDE FDA/GDE;AAPGFG;UND;9;5;11;4;3;;;
AAPPFG;AGUJA DE ARETE PLANA PEQUEÑA FDA/GDE;AAPPFG;UND;9;5;11;4;3;;;
AARGFG;AGUJA DE ARETE REDONDA GRANDE FDA/GDE;AARGFG;UND;5;5;6;6;3;;;
AARPFG;AGUJA DE ARETE REDONDA PEQUEÑA F/G;AARPFG;UND;4;5;5;4;3;;;
AK102F;ARGOLLA DE ALUMINIO K102 FDA/GD;AK102F;UND;11;5;13;8;3;;;
AK104F;ARGOLLA DE ALUMINIO K104 FDA/GD;AK104F;UND;9;5;11;4;3;;;
AK105F;ARGOLLA DE ALUMINIO K105 FDA/GD;AK105F;UND;5;9;7;8;3;;;
AK106-7F;ARGOLLA DE ALUMINIO K106-K107 FDA/GD;AK106-7F;UND;4;5;5;4;3;;;
ALMAKG;ALAMBRE MEMORIA ANILLO / KG;ALMAKG;UND;6;9;8;28;3;;;
ALMCKG;ALAMBRE MEMORIA COLLAR / KG;ALMCKG;UND;6;9;8;28;3;;;
ALL0.28F;ARGOLLA LLAVERO 0.28 x 1000 PLANA FDA/GDE;ALL0.28F;UND;16;5;19;8;3;;;
AMAAKG;ALAMBRE MEMORIA ARETE / KG;AMAAKG;UND;6;9;8;28;3;;;
ARA30F;ARGOLLA DE ALUMINIO 3.0 x 2.6 FDA/GD;ARA30F;UND;4;5;5;4;3;;;
ARAL2.0F;ARGOLLA ALUMINIO 2.0 x 1.2 FDA/GDE;ARAL2.0F;UND;13;75;16;5;3;;;
ARAL3F;ARGOLLA DE ALUMINIO 3.0 x 3.1 FDA/GD;ARAL3F;UND;5;5;6;6;3;;;
ARG05F;ARGOLLA 0.5 FDA/ GDE.;ARG05F;UND;4;6;5;52;3;;;
ARG3F;ARGOLLA 3.5 mm FDA/ GDE;ARG3F;UND;5;2;6;24;3;;;
ARGCBF;ARGOLLA 0.5 COBRE / BRONCE FDA/GDE;ARGCBF;UND;3;7;4;44;3;;;
ARGNF;ARGOLLA 0.5 NEGRA FDA/GDE;ARGNF;UND;3;7;4;44;3;;;
ARQK120F;ARGOLLA ALUMINO QK120 FDA/GDE;ARQK120F;UND;13;75;16;5;3;;;
ATCHF;ATACHES FDA/GDE;ATCHF;UND;3;5;4;38;3;;;
BOLM4F;BOLA METALICA # 4 FDA/GDE;BOLM4F;UND;8;5;10;2;3;;;
BOLM6F;BOLA METALICA # 6 FDA/GDE;BOLM6F;UND;4;5;5;4;3;;;
BOLM8F;BOLA METALICA # 7-8 FDA/GDE;BOLM8F;UND;8;5;10;2;3;;;
BRBPF;BROCHE BARRIL PEQUEÑO FDA/GDE;BRBPF;UND;18;5;22;2;3;;;
BRGPF;BROCHE GANCHO BRONCE PEQUEÑO FDA/GDE;BRGPF;UND;11;5;13;8;3;;;
BROPLAS;BROCHE PLASTICO FDA/GDE;BROPLAS;UND;3;57;4;29;3;;;
BROR;"BROCHE "" R """;BROR;UND;0;6;0;76;3;;;
BX100CO;BOTONES X 100 PARA COSER;BX100CO;UND;4;25;5;1;3;;;
CCOLKG;CORDON COLA DE RATA KG;CCOLKG;UND;8;5;8;93;3;;;
CEMXR;CORDON ELASTICO  MED. x ROLLO;CEMXR;UND;4;5;5;63;3;;;
CLCBF;CLAVO COBRE / BRONCE FDA/GDE;CLCBF;UND;4;5;5;4;3;;;
CNFCF;CLAVO NIQ.FINO/CABEZA FUNDA;CNFCF;UND;9;8;11;76;3;;;
DAMX100;DIJE ACERO MEDIANO X 100;DAMX100;UND;10;5;12;6;3;;;
DDBX100;DIJE DIAMANTE DE BRASIL x 100;DDBX100;UND;0;3;0;3;3;;;
DIJMETPF;DIJE METALICO PEQUEÑO FDA/GDE;DIJMETPF;UND;5;5;6;6;3;;;
EEROLLO;ENCAJE ELASTICO ROLLO;EEROLLO;UND;9;5;11;4;3;;;
GALLAVPF;GANCHO LLAVERO PEQUEÑO FDA/GDE;GALLAVPF;UND;4;3;5;16;3;;;
GLLAVMF;GANCHO LLAVERO MEDIANO F/GDE.;GLLAVMF;UND;6;5;7;8;3;;;
HILTJXK;HILO PARA TEJER x KG;HILTJXK;UND;7;5;9;38;3;;;
LENTJF;LENTEJUELA FDA/GDE;LENTJF;UND;5;5;6;6;3;;;
PAMBEF;PEPA AMBAR ESPECIAL FDA/GDE;PAMBEF;UND;6;9;8;28;3;;;
PANTIGF;PEPA ANTIGUA FD/GD;PANTIGF;UND;7;8;9;36;3;;;
PARTF;PIEDRA ARTIFICIAL FD/GD;PARTF;UND;9;8;11;76;3;;;
PCOBPF;PEPA COBRE PULIDA FDA/GDE;PCOBPF;UND;9;5;11;4;3;;;
PEBTO3F;PEPA BICOLOR TORNASOL ROMBO# 3 FDA/GDE;PEBTO3F;UND;18;8;22;56;3;;;
PEGSENF;PEPA GAMUZA SENCILLA FDA/GDE;PEGSENF;UND;7;8;9;36;3;;;
PEMADEF;PEPA MADERA FDA/GDE;PEMADEF;UND;6;9;8;28;3;;;
PEMAPEGF;PEPA MADERA PEGABLE FDA/GDE;PEMAPEGF;UND;2;9;3;48;3;;;
PENIPLF;PEPA NIQUEL / PLATA FDA/GDE;PENIPLF;UND;10;5;12;6;3;;;
PENPROF;PEPA NIQUEL PLATA PARA ROPA FDA/GDE;PENPROF;UND;10;5;12;6;3;;;
PEPNF;PEPA PLASTICA NACAR FDA/GDE;PEPNF;UND;9;9;11;88;3;;;
PEPR3F;PEPA PLASTICA ROMBO # 3 FD/GDE;PEPR3F;UND;9;5;11;4;3;;;
PHTRASNF;PEPA HIELO TRANSPARENTE FD/GD;PHTRASNF;UND;9;5;11;4;3;;;
PMCF;PEPA MADERA COLOR FDA/GDE;PMCF;UND;8;5;10;2;3;;;
PMETF;PEPA METALICA FDA/GDE;PMETF;UND;8;5;10;2;3;;;
PPFG;PERLA PLASTICA FUNDA FD/GR.;PPFG;UND;6;9;8;28;3;;;
REB2X2F;RETENEDOR BOLA 2 x 2 FDA/GDE;REB2X2F;UND;18;5;22;2;3;;;
RH/TEJ;ROLLO HILO PARA TEJER;RH/TEJ;UND;5;5;6;93;3;;;
RTU1X1F;RETENEDOR TUBO 1.5 x 1.5  FDA/GDE;RTU1X1F;UND;4;5;5;4;3;;;
S10HCBF;SEPARADOR 10 HUECOS COBRE/B. FDA/GDE.;S10HCBF;UND;7;9;9;48;3;;;
SBV10F;SEPARADOR BOLA VACIA # 10 FDA/GDE;SBV10F;UND;13;5;16;2;3;;;
SBV8F;SEPARADOR BOLA VACIA # 08 FDA/GDE;SBV8F;UND;10;5;12;6;3;;;
SD06X100;SEPARADOR DIAMANTE # 6;SD06X100;UND;7;8;9;36;3;;;
SD08X100;SEPARADOR DIAMANTE # 8;SD08X100;UND;9;5;11;4;3;;;
SD10X100;SEPARADOR DIAMANTE # 10;SD10X100;UND;12;8;15;36;3;;;
SDSENF;SUJETADOR DIJE SENCILLO FDA/GDE;SDSENF;UND;4;5;5;4;3;;;
SE10HGF;SEPARADOR 10 HUECOS GRUESO FDA/GDE;SE10HGF;UND;7;9;9;48;3;;;
S/ELASF;SUJETADOR DE ELASTICO FDA/GDE;S/ELASF;UND;3;75;4;5;3;;;
SEPMEAF;"SEPARADOR METALICO ""A"" FDA/GDE";SEPMEAF;UND;13;5;16;2;3;;;
TAPNNIF;TAPA NUDO NIQUEL FDA/GDE;TAPNNIF;UND;5;5;6;6;3;;;
TCPEQUF;TERMINAL CUERO PEQUEÑO FDA/GDE;TCPEQUF;UND;1;8;2;16;3;;;
TENX100;TUBO DE ENSAMBLE x 100;TENX100;UND;2;8;3;36;3;;;
TERCADF;TERMINAL DE CADENA FDA/GDE;TERCADF;UND;6;5;7;8;3;;;
TEREC2F;TUBO ENTORCHADO RECTO 2 - 3 FDA/GDE;TEREC2F;UND;7;8;9;36;3;;;
TEREC4F;TUBO ENTORCHADO RECTO 4 - 5 FDA/GDE;TEREC4F;UND;9;75;11;7;3;;;
UCB2.3F;UNION DE CADENA BOLA 2.3 mm FDA/GDE;UCB2.3F;UND;4;5;5;4;3;;;
AAF;AGUJA DE ARETE FLOR;AAF;UND;0;5;0;63;6;;;
ABAT;ANILLO PARA BASE ATACHE;ABAT;UND;0;11;0;16;6;;;
ABTL;APLIQUE BOTON DE TELA;ABTL;UND;0;25;0;32;6;;;
ABTLP;APLIQUE BOTON DE TELA PEQ.;ABTLP;UND;0;1;0;13;6;;;
ABTM;APLIQUE BOTON DE TELA MEDIANO;ABTM;UND;0;2;0;25;6;;;
ACCTDI;ASA CERRADA CON TORNILLO DIAMANTE;ACCTDI;UND;1;2;1;5;6;;;
ACCTOR;ASA CERRADA CON TORNILLO;ACCTOR;UND;0;45;0;54;6;;;
ACMN;APLIQUE CARA DE MUÑEQUITAS;ACMN;UND;0;4;0;5;6;;;
ACPCG;ATACHE PARA COSER GRANDE;ACPCG;UND;1;5;1;89;6;;;
ACPCP;ATACHE PARA COSER PEQUEÑO;ACPCP;UND;0;9;1;13;6;;;
ACHP;AGUJA PARA CHAQUIRA PEQUENA;ACHP;UND;0;5;0;63;6;;;
AD08;ARGOLLA DIAMANTE # 8;AD08;UND;0;35;0;44;6;;;
AD10;ARGOLLA DIAMANTE # 10;AD10;UND;0;4;0;5;6;;;
AD15;ARGOLLA DIAMANTE # 15;AD15;UND;0;65;0;82;6;;;
ADDO09;ARGOLLA DIAMANTE DOBLE # 09;ADDO09;UND;0;65;0;82;6;;;
ADDO12;ARGOLLA DIAMANTE DOBLE # 12;ADDO12;UND;0;7;0;88;6;;;
ADPLAS;ARGOLLA DIAMANTE PLASTICA;ADPLAS;UND;0;4;0;5;6;;;
AECHP50;AGUJA P/ENSARTAR CHAQUIRA /50F;AECHP50;UND;1;5;1;88;6;;;
AFG;ARETE FINO GRANDE;AFG;UND;1;75;2;19;6;;;
AFT10;ARGOLLA FINA T - 7100;AFT10;UND;0;35;0;45;6;;;
AFT13;ARGOLLA FINA T - 1380;AFT13;UND;0;15;0;19;6;;;
AFT16;ARGOLLA FINA T - 1666;AFT16;UND;0;4;0;5;6;;;
AFT67;ARGOLLA FINA T - 1667;AFT67;UND;0;35;0;45;6;;;
AFT68;ARGOLLA FINA T - 1668;AFT68;UND;0;4;0;5;6;;;
AFT71;ARGOLLA FINA T - 6071;AFT71;UND;0;2;0;25;6;;;
ANAF;ANILLO AGATA FACETEADO;ANAF;UND;0;4;0;5;6;;;
ANAG;ANILLO AGATA;ANAG;UND;0;35;0;44;6;;;
AP1HOJA;APLIQUE 1 HOJA;AP1HOJA;UND;0;2;0;25;6;;;
